product_id,orbit,start_time,native_version,metrics_ok,geo_ok,streak_index,saturation_frac,zero_frac,max_dn,bloom_flag,median_pixel_km,on_planet_frac,bore_lat,bore_lon_east,bore_emission,min_lat,max_lat,streak_index_red,saturation_frac_red,zero_frac_red,streak_index_green,saturation_frac_green,zero_frac_green,streak_index_blue,saturation_frac_blue,zero_frac_blue,cleared,decision_reason
JNCR_2017139_06C00117_V02,6.0,2017-05-19 06:10:37.973,2,True,True,0.0024245318976996427,0.0,0.012633684769417477,3739.0,False,6.917761056538914,0.682544498381877,-18.119037628173828,211.65548706054688,19.87221336364746,-41.62242126464844,6.292792797088623,0.0024245318976996427,0.0,0.010121169599514562,0.0018662680420481101,0.0,0.013385069023058253,0.003430999336759971,0.0,0.014830950394417477,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00118_V02,6.0,2017-05-19 06:13:08.864,2,True,True,0.001971943640640597,0.0,0.014686362257281553,3739.0,False,8.960898057334456,0.6427285598705501,-24.094327926635742,209.28378295898438,19.956666946411133,-51.389583587646484,3.6762285232543945,0.002127607796421955,0.0,0.010381902305825242,0.0016727894074742363,0.0,0.014845172178398057,0.0020085563810310356,0.0,0.015577594053398057,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00119_V01,6.0,2017-05-19 06:15:39.863,1,True,True,0.002086653453073674,0.0,0.014932873179611651,3854.0,False,11.31884524211144,0.603418284789644,-29.856111526489258,206.72784423828125,20.46562385559082,-60.61562728881836,1.022165060043335,0.0016328009248806688,0.0,0.011543347997572815,0.002339973740539309,0.0,0.014835690989077669,0.0022842977903755847,0.0,0.016056394114077673,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00121_V02,6.0,2017-05-19 06:20:42.312,2,True,True,0.002289145854564338,0.0,0.015492263349514562,4674.0,False,16.67813852951525,0.5307241100323624,-41.591617584228516,200.6590576171875,24.80423927307129,-77.66722106933594,-2.8096888065338135,0.002231813640046409,0.0,0.013676615594660194,0.0017398965386631261,0.0,0.015847807949029125,0.0026834968597846624,0.0,0.015928398058252427,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00122_V02,6.0,2017-05-19 06:29:47.226,2,True,True,0.0014554720306983765,0.0,0.016255499089805826,5173.0,False,27.592028298948467,0.4726604638619202,-53.76768112182617,190.0067596435547,17.944631576538086,-89.63257598876953,-7.808414459228516,0.0013516638683044725,0.0,0.015359526699029126,0.0015451005103233643,0.0,0.01572455248786408,0.0012994780308910841,0.0,0.01827736271237864,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00123_V02,6.0,2017-05-19 06:37:51.858,2,True,True,0.0016215710827959754,0.0,0.018632907311893203,5173.0,False,37.60143178979443,0.43672886326860844,-68.73684692382812,168.5888214111328,26.70418357849121,-89.84354400634766,-12.534290313720703,0.0014960657150490497,0.0,0.016767483313106797,0.0016651000627671414,0.0,0.01691681204490291,0.0013997497238604968,0.0,0.02011908373786408,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00124_V02,6.0,2017-05-19 06:42:54.756,2,True,True,0.001567461484216198,0.0,0.03129503564927184,5091.0,False,44.04887764492255,0.44312008784096163,-64.8293228149414,175.0193634033203,14.47209644317627,-89.94770050048828,-14.533105850219727,0.001567461484216198,0.0,0.02655444098907767,0.0016392668546789332,0.0,0.024015852548543687,0.0011261222481302748,0.0,0.04533193643810679,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00125_V02,6.0,2017-05-19 06:48:58.252,2,True,True,0.0017305054507501185,0.0,0.04222921723300971,5263.0,False,51.94129961611374,0.3887829403606103,-72.63648986816406,158.17950439453125,14.499923706054688,-89.8289566040039,-16.243501663208008,0.001878944714646651,0.0,0.039218939623786406,0.001832030977323633,0.0,0.030349287014563107,0.001613895213473803,0.0,0.06030984526699029,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00126_V02,6.0,2017-05-19 06:55:01.810,2,True,True,0.0014741628370916772,0.0,0.054945862408980584,5350.0,False,59.8720482496712,0.4011259439050701,-78.3710708618164,122.22915649414062,18.467233657836914,-89.828857421875,-17.90264129638672,0.0016107001506008994,0.0,0.05350946222694175,0.0016857322120496156,0.0,0.037026414593446605,0.0014617210238843136,0.0,0.06560983009708737,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
JNCR_2017139_06C00127_V02,6.0,2017-05-19 07:01:05.485,2,True,True,0.001687109455094005,0.0,0.06198801577669903,5350.0,False,67.76783142192625,0.3575714670981661,-75.88325500488281,64.30345153808594,27.60607147216797,-89.91165924072266,-19.042463302612305,0.0022712920044378466,0.0,0.06483948346480584,0.0018037374624933944,0.0,0.04213914593446602,0.001478782635477969,0.0,0.07665541565533981,True,Verified exact native product; normal-operation evidence; label and errata audit; determined archive timing; clean overall and every RGB band; finite on-planet geometry
