product_id,orbit,version,volume,file_spec,url_lbl,url_img,label_md5,image_md5,image_bytes,start_time,stop_time,sampling_factor,samples,lines,software_name,timing_state,offset_px,selected,selection_reason
JNCR_2019043_18C00027_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00027_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00027_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00027_V02.IMG,aece4ecb4394b2b5a5f6af6d253a875d,1f4a8b15d3afc0ec85bf08d48e0d5b19,45563904,2019-02-12T17:15:02.105,2019-02-12T17:15:15.461,1,1648,13824,JUNOMAKEPDS.PY 0.7,applied,-5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00028_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00028_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00028_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00028_V02.IMG,d0bae59d1cfeaabfc9256304ed935370,d0498b4e865b65bdcd09d1f868ab22c1,48095232,2019-02-12T17:17:32.160,2019-02-12T17:17:46.258,1,1648,14592,JUNOMAKEPDS.PY 0.7,applied,-3.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00029_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00029_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00029_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00029_V01.IMG,f6d3326595245c2e438b7725c0baf67d,417a2e250df7bc0fa509bef13dd866b0,48095232,2019-02-12T17:20:32.668,2019-02-12T17:20:46.766,1,1648,14592,JUNOMAKEPDS.PY 0.7,no_shift_needed,0.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00030_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00030_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00030_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00030_V02.IMG,cc7092434b6598dc3b70e9a74613510f,be3642cd8c67279598ccff66935e6133,50626560,2019-02-12T17:23:02.628,2019-02-12T17:23:17.468,1,1648,15360,JUNOMAKEPDS.PY 0.7,applied,-5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00031_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00031_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00031_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00031_V02.IMG,220635a188fce9182ca552fed821083b,c8ea307cfdb57b31dbaacb42714f91c6,50626560,2019-02-12T17:25:32.936,2019-02-12T17:25:47.776,1,1648,15360,JUNOMAKEPDS.PY 0.7,applied,-5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00032_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00032_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00032_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00032_V01.IMG,fc5dca1dba6f5012a05ee77105b1f6eb,8d41f2d9ba3bbf4a4f405cb3a141844c,50626560,2019-02-12T17:28:03.386,2019-02-12T17:28:18.226,1,1648,15360,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00033_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00033_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00033_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00033_V01.IMG,e606af58762840f08544e87f563e37d4,f5871cb054b0a86746c2f8115813efbf,53157888,2019-02-12T17:30:33.285,2019-02-12T17:30:48.867,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00034_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00034_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00034_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00034_V01.IMG,b555a9b887420e01300ebb7062576f7d,6a18849faa90bca74f3db149a9170970,53157888,2019-02-12T17:33:03.460,2019-02-12T17:33:19.042,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00035_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00035_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00035_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00035_V01.IMG,09ccb5b906062b0f4f3edfb2addf0bd7,b5dc598058381ad9a82df816fe3cb098,53157888,2019-02-12T17:35:03.468,2019-02-12T17:35:19.050,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00036_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00036_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00036_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00036_V01.IMG,a7bbb9b74e14c97e745739d66a6682d2,43fc6dd5022b0975116dcb8e9b108f33,53157888,2019-02-12T17:37:03.429,2019-02-12T17:37:19.011,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00037_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00037_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00037_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00037_V01.IMG,62a32a4e6fce6b2a3b5f54742247ce91,a4c80153b1eb77ee937dde9af802fac1,53157888,2019-02-12T17:39:32.862,2019-02-12T17:39:48.444,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00038_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00038_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00038_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00038_V01.IMG,623dcaed61f6142b0291abc7cd58668d,dc29df09024902137f0a3f4b59d98ff0,53157888,2019-02-12T17:41:31.866,2019-02-12T17:41:47.448,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00039_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00039_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00039_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00039_V01.IMG,c368939222129d7a804fc930ec0049c0,33a58ecad31eaa3d6c2a5ed81261d362,53157888,2019-02-12T17:43:30.124,2019-02-12T17:43:45.706,1,1648,16128,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00040_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00040_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00040_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00040_V01.IMG,450252f69dc3a2113857a453ec99976b,cf095e3a42c3677bbcd9f4a6209e30ca,50626560,2019-02-12T17:48:56.537,2019-02-12T17:49:11.377,1,1648,15360,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00041_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00041_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00041_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00041_V01.IMG,5c1873943fd1d70a1bfcbc7824324417,2bf6e485153edae20bfc36d593794638,48095232,2019-02-12T17:54:56.627,2019-02-12T17:55:10.725,1,1648,14592,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00042_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00042_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00042_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00042_V01.IMG,894c614fb58a0a79a18c9ae67b776763,6e19a6bff30b77ce303ba8afa76ca721,45563904,2019-02-12T17:59:57.478,2019-02-12T18:00:10.834,1,1648,13824,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00043_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00043_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00043_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00043_V01.IMG,2a96b21bc2d0174fb3594a631b8692f8,e7c6dc0c6ab9d173a3462fbb3464e508,40501248,2019-02-12T18:04:58.888,2019-02-12T18:05:10.760,1,1648,12288,JUNOMAKEPDS.PY 0.7,undetermined,,False,archive timing undetermined
JNCR_2019043_18C00044_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00044_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00044_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00044_V02.IMG,97d879b565552d7b044fa3fdee4d37b1,3ac8d5baf5d6ab0f8835f0617d628e68,37969920,2019-02-12T18:10:00.093,2019-02-12T18:10:11.223,1,1648,11520,JUNOMAKEPDS.PY 0.7,applied,1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00045_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00045_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00045_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00045_V02.IMG,6965dc6cb4492a10b53fc3ccb9e1a494,69fbad2c60357a4042aab710df4a763a,35438592,2019-02-12T18:15:01.429,2019-02-12T18:15:11.817,1,1648,10752,JUNOMAKEPDS.PY 0.7,applied,5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00046_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00046_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00046_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00046_V02.IMG,444fd343ed74d67e96b1b1346004e112,e36a7f9821b66dcc610f0a98deb58666,35438592,2019-02-12T18:20:02.249,2019-02-12T18:20:12.637,1,1648,10752,JUNOMAKEPDS.PY 0.7,applied,-2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00047_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00047_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00047_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00047_V02.IMG,e474f204e50a3d45af3e7ae91bb974fc,bd80bc90d4bd52f5674bc6b337572b27,32907264,2019-02-12T18:25:03.549,2019-02-12T18:25:13.195,1,1648,9984,JUNOMAKEPDS.PY 0.7,applied,5.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00048_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00048_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00048_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00048_V02.IMG,fcbc075fca5f946447a59887bd20ff86,5199b5dff222762be1dbc76d5e8da0ac,30375936,2019-02-12T18:29:34.803,2019-02-12T18:29:43.707,1,1648,9216,JUNOMAKEPDS.PY 0.7,applied,1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00049_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00049_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00049_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00049_V02.IMG,efebb5006bcf70fbe3e2d2c3e1e0f8e3,29d7b2a130a6aeb5900cd07399c725f8,27844608,2019-02-12T18:39:37.083,2019-02-12T18:39:45.245,1,1648,8448,JUNOMAKEPDS.PY 0.7,applied,2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00050_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00050_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00050_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00050_V02.IMG,f89801feec3bbcda76231b09e2c1ad52,b45e528bf3dbfbad67c307fcbc9019ba,27844608,2019-02-12T18:41:37.513,2019-02-12T18:41:45.675,1,1648,8448,JUNOMAKEPDS.PY 0.7,applied,4.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00051_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00051_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00051_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00051_V02.IMG,a3b41c56fc121fd61a1a88737d833ae9,38b6154e9a245c774dcc566e85eb4c7c,25313280,2019-02-12T18:49:39.333,2019-02-12T18:49:46.753,1,1648,7680,JUNOMAKEPDS.PY 0.7,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00052_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00052_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00052_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00052_V02.IMG,096325ecf06d91912f81224a4b50e45a,928c8b83fde4d9caae721b47a2a121b2,25313280,2019-02-12T18:51:39.774,2019-02-12T18:51:47.194,1,1648,7680,JUNOMAKEPDS.PY 0.7,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00053_V02,18,2,JNOJNC_0012,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00053_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00053_V02.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0012/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00053_V02.IMG,64a50cc1250e4d5556d482063697bac6,c101309a3a9d9a0e3f08e74c7a6a4758,22781952,2019-02-12T18:59:41.703,2019-02-12T18:59:48.381,1,1648,6912,JUNOMAKEPDS.PY 0.7,applied,-2.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019043_18C00054_V01,18,1,JNOJNC_0010,DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00054_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00054_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0010/DATA/RDR/JUPITER/ORBIT_18/JNCR_2019043_18C00054_V01.IMG,52a2544e94487100e5aef7b79d3df441,bf1cf115c3df7a3f719c1b013cce3380,22781952,2019-02-12T19:01:42.169,2019-02-12T19:01:48.847,1,1648,6912,JUNOMAKEPDS.PY 0.7,no_shift_needed,0.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019360_24G00009_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00009_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00009_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00009_V01.IMG,72fd9be15be0548d427c4bd34a4d9f8b,2fd0829858e16fe428e0bfce9183042b,8437760,2019-12-26T16:16:31.404,2019-12-26T16:16:38.884,1,1648,2560,JUNOMAKEPDS.PY 0.8,absent,,False,outside full RGB scope; archive timing absent
JNCR_2019360_24G00010_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00010_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00010_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00010_V01.IMG,e4d2e91e4d9c76e4ab19ef3c9c6f716c,c7498df145941e9cedd01d01cbb30021,9281536,2019-12-26T16:31:41.829,2019-12-26T16:31:50.057,1,1648,2816,JUNOMAKEPDS.PY 0.8,absent,,False,outside full RGB scope; archive timing absent
JNCR_2019360_24G00011_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00011_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00011_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00011_V01.IMG,1e4e148974bfe979ec9ee47ea642d167,47ddd90e7852dee3beb89b125f05798e,10125312,2019-12-26T16:42:19.109,2019-12-26T16:42:28.085,1,1648,3072,JUNOMAKEPDS.PY 0.8,absent,,False,outside full RGB scope; archive timing absent
JNCR_2019360_24G00012_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00012_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00012_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24G00012_V01.IMG,342bec719ceaaf31c5664df0c253d29a,3a7f76b9fb1cc1690ede93cf058a2752,10969088,2019-12-26T16:50:24.491,2019-12-26T16:50:34.215,1,1648,3328,JUNOMAKEPDS.PY 0.8,absent,,False,outside full RGB scope; archive timing absent
JNCR_2019360_24C00013_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00013_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00013_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00013_V01.IMG,72412ceeed9e345dd37cb963baa3cc27,84a2dcbec8d7756238d16f0371ec7e58,35438592,2019-12-26T16:55:58.069,2019-12-26T16:56:08.541,1,1648,10752,JUNOMAKEPDS.PY 0.8,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019360_24M00014_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00014_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00014_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00014_V01.IMG,b841e16c1de456626a015370a3cad1a0,a8aff9a0e61282a0ecdb57c24941ee07,11812864,2019-12-26T16:56:58.784,2019-12-26T16:57:09.256,1,1648,3584,JUNOMAKEPDS.PY 0.8,applied,7.0,False,outside full RGB scope
JNCR_2019360_24C00015_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00015_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00015_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00015_V01.IMG,fc9c1dea8c5321b1f60005bfecddf421,3040dd7979451468f479a55e1a8c6077,37969920,2019-12-26T16:59:30.233,2019-12-26T16:59:41.453,1,1648,11520,JUNOMAKEPDS.PY 0.8,applied,-4.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019360_24M00016_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00016_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00016_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00016_V01.IMG,264042b2e2e35ff1d507073ce47daac5,9a17319ffb6f375e272692222705cecf,12656640,2019-12-26T17:01:01.315,2019-12-26T17:01:12.535,1,1648,3840,JUNOMAKEPDS.PY 0.8,applied,2.0,False,outside full RGB scope
JNCR_2019360_24C00017_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00017_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00017_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24C00017_V01.IMG,8709fbbbb46fdc5fe7cbedd77e9cb67d,cdef09a4b53f45d9275af9e918f87ec2,40501248,2019-12-26T17:04:03.123,2019-12-26T17:04:15.091,1,1648,12288,JUNOMAKEPDS.PY 0.8,applied,-1.0,True,full RGB; finite archive timing; individual signal and geometry assessment pending
JNCR_2019360_24M00018_V01,24,1,JNOJNC_0013,DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00018_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00018_V01.LBL,https://planetarydata.jpl.nasa.gov/img/data/juno/JNOJNC_0013/DATA/RDR/JUPITER/ORBIT_24/JNCR_2019360_24M00018_V01.IMG,5ac95d74cb0753c93495388433ca7dd8,b42210d5ce534bf90f9e5223999d4a67,13500416,2019-12-26T17:05:34.178,2019-12-26T17:05:46.146,1,1648,4096,JUNOMAKEPDS.PY 0.8,applied,5.0,False,outside full RGB scope
